dimension,term,building_count,building_ratio,occurrence_count
建筑结构体系,变截面圆弧尖拱,1,0.002439,1
建筑结构体系,叠涩悬挑,1,0.002439,1
建筑结构体系,台基,1,0.002439,1
建筑结构体系,台门体系,1,0.002439,1
建筑结构体系,合院式布局,1,0.002439,1
建筑结构体系,合院式结构,1,0.002439,1
建筑结构体系,吊桥,1,0.002439,1
建筑结构体系,后罩楼,1,0.002439,1
建筑结构体系,品字形布局,1,0.002439,1
建筑结构体系,哥特式门楼,1,0.002439,1
建筑结构体系,四合五天井,1,0.002439,1
建筑结构体系,四合院式布局,1,0.002439,1
建筑结构体系,四合院组群,1,0.002439,1
建筑结构体系,四层木构,1,0.002439,1
建筑结构体系,四柱,1,0.002439,1
建筑结构体系,四柱三楼牌坊式,1,0.002439,1
建筑结构体系,四柱三间式,1,0.002439,1
建筑结构体系,四柱五楼,1,0.002439,1
建筑结构体系,四椽栿,1,0.002439,1
建筑结构体系,四椽袱,1,0.002439,1
建筑结构体系,四檐歇山顶,1,0.002439,1
建筑结构体系,四点金,1,0.002439,1
建筑结构体系,四角瑞兽装饰,1,0.002439,1
建筑结构体系,四进厅堂,1,0.002439,1
建筑结构体系,四进式正屋,1,0.002439,1
建筑结构体系,四重檐十字脊,1,0.002439,1
建筑结构体系,四门对称,1,0.002439,1
建筑结构体系,回廊式,1,0.002439,1
建筑结构体系,回廊连接,1,0.002439,1
建筑结构体系,回形三层,1,0.002439,1
建筑结构体系,围城,1,0.002439,1
建筑结构体系,围屋,1,0.002439,1
建筑结构体系,围廊,1,0.002439,1
建筑结构体系,围廊式,1,0.002439,1
建筑结构体系,围楼,1,0.002439,1
建筑结构体系,围楼结构,1,0.002439,1
建筑结构体系,圆弧形拱,1,0.002439,1
建筑结构体系,圆形土楼,1,0.002439,1
建筑结构体系,圆拱石桥,1,0.002439,1
建筑结构体系,土坯墙,1,0.002439,1
建筑结构体系,土城墙,1,0.002439,1
建筑结构体系,土堡结构,1,0.002439,1
建筑结构体系,土家古堡,1,0.002439,1
建筑结构体系,土山结构,1,0.002439,1
建筑结构体系,土木混合结构,1,0.002439,1
建筑结构体系,土木石结构,1,0.002439,1
建筑结构体系,土木砖石结构,1,0.002439,1
建筑结构体系,土石结构,1,0.002439,1
建筑结构体系,均衡布局,1,0.002439,1
建筑结构体系,坐北朝南,1,0.002439,1
建筑结构体系,坐南朝北,1,0.002439,1
建筑结构体系,坦拱敞肩石桥,1,0.002439,1
建筑结构体系,垂直单元结构,1,0.002439,1
建筑结构体系,垛口墙,1,0.002439,1
建筑结构体系,垛口结构,1,0.002439,1
建筑结构体系,城中城,1,0.002439,1
建筑结构体系,城台,1,0.002439,1
建筑结构体系,城堡式住宅,1,0.002439,1
建筑结构体系,城堡式建筑群,1,0.002439,1
建筑结构体系,城堡式结构,1,0.002439,1
建筑结构体系,城堡式高台,1,0.002439,1
建筑结构体系,城楼,1,0.002439,1
建筑结构体系,城砖包砌,1,0.002439,1
建筑结构体系,城门楼,1,0.002439,1
建筑结构体系,城阙状台座,1,0.002439,1
建筑结构体系,堂楼,1,0.002439,1
建筑结构体系,堂楼结构,1,0.002439,1
建筑结构体系,堆拨,1,0.002439,1
建筑结构体系,堡垒式建筑,1,0.002439,1
建筑结构体系,堡垒式结构,1,0.002439,1
建筑结构体系,墙垛结构,1,0.002439,1
建筑结构体系,墩台结构,1,0.002439,1
建筑结构体系,墩梁式,1,0.002439,1
建筑结构体系,壁体,1,0.002439,1
建筑结构体系,壁座壁身壁顶三段式,1,0.002439,1
建筑结构体系,壁顶,1,0.002439,1
建筑结构体系,复合型结构,1,0.002439,1
建筑结构体系,复廊,1,0.002439,1
建筑结构体系,复檐五层,1,0.002439,1
建筑结构体系,复道廊,1,0.002439,1
建筑结构体系,外包条石,1,0.002439,1
建筑结构体系,外庭院内天井,1,0.002439,1
建筑结构体系,外檐柱,1,0.002439,1
建筑结构体系,多孔不等跨,1,0.002439,1
建筑结构体系,多孔厚墩联拱桥,1,0.002439,1
建筑结构体系,多孔拱券,1,0.002439,1
建筑结构体系,多孔拱桥,1,0.002439,1
建筑结构体系,多孔闸桥,1,0.002439,1
建筑结构体系,多层结构,1,0.002439,1
建筑结构体系,多进厅堂,1,0.002439,1
建筑结构体系,多重围墙,1,0.002439,1
建筑结构体系,多重院落,1,0.002439,1
建筑结构体系,大出厦,1,0.002439,1
建筑结构体系,大木架结构,1,0.002439,1
建筑结构体系,大额式结构,1,0.002439,1
建筑结构体系,天井单元,1,0.002439,1
建筑结构体系,天井式四合院,1,0.002439,1
建筑结构体系,天井式院落,1,0.002439,1
建筑结构体系,天井采光结构,1,0.002439,1
建筑结构体系,夯土筑城,1,0.002439,1
建筑结构体系,夯土结构,1,0.002439,1
建筑结构体系,头门,1,0.002439,1
建筑结构体系,夹层结构,1,0.002439,1
建筑结构体系,套院式,1,0.002439,1
建筑结构体系,女儿墙,1,0.002439,1
建筑结构体系,如意斗拱,1,0.002439,1
建筑结构体系,宅园合一,1,0.002439,1
建筑结构体系,宋法式做法,1,0.002439,1
建筑结构体系,完璧楼,1,0.002439,1
建筑结构体系,宗族建筑群,1,0.002439,1
建筑结构体系,官式城垣,1,0.002439,1
建筑结构体系,官式建筑,1,0.002439,1
建筑结构体系,官式牌坊,1,0.002439,1
建筑结构体系,实体塘堤,1,0.002439,1
建筑结构体系,实体纤道,1,0.002439,1
建筑结构体系,实心炮楼,1,0.002439,1
建筑结构体系,实腹圆弧拱,1,0.002439,1
建筑结构体系,实腹式石拱,1,0.002439,1
建筑结构体系,宫殿式,1,0.002439,1
建筑结构体系,宽走廊,1,0.002439,1
建筑结构体系,寨墙,1,0.002439,1
建筑结构体系,寨楼,1,0.002439,1
建筑结构体系,寨门,1,0.002439,1
建筑结构体系,封火墙,1,0.002439,1
建筑结构体系,封火墙建筑,1,0.002439,1
建筑结构体系,封火山墙,1,0.002439,1
建筑结构体系,封闭式布局,1,0.002439,1
建筑结构体系,封闭式防御结构,1,0.002439,1
建筑结构体系,小青瓦顶,1,0.002439,1
建筑结构体系,尖孔拱,1,0.002439,1
建筑结构体系,尖拱石桥,1,0.002439,1
建筑结构体系,居住堂屋,1,0.002439,1
建筑结构体系,屋连屋结构,1,0.002439,1
建筑结构体系,展厅结构,1,0.002439,1
建筑结构体系,山响草堂,1,0.002439,1
建筑结构体系,山地石构,1,0.002439,1
建筑结构体系,岩洞结构,1,0.002439,1
建筑结构体系,川堂结构,1,0.002439,1
建筑结构体系,工字格局,1,0.002439,1
建筑结构体系,巨石桥面,1,0.002439,1
建筑结构体系,干枝式结构,1,0.002439,1
建筑结构体系,平坐层,1,0.002439,1
建筑结构体系,平屋顶,1,0.002439,1
建筑结构体系,平梁,1,0.002439,1
建筑结构体系,并列券敞肩式,1,0.002439,1
建筑结构体系,并列砌筑拱券,1,0.002439,1
建筑结构体系,庑殿顶,1,0.002439,1
建筑结构体系,府卫双城,1,0.002439,1
建筑结构体系,府邸,1,0.002439,1
建筑结构体系,廊屋,1,0.002439,1
建筑结构体系,廊屋亭阁一体,1,0.002439,1
建筑结构体系,廊屋结构,1,0.002439,1
建筑结构体系,廊式四合院,1,0.002439,1
建筑结构体系,廊桥,1,0.002439,1
建筑结构体系,廊桥结构,1,0.002439,1
建筑结构体系,开敞通透布局,1,0.002439,1
建筑结构体系,弧形马面,1,0.002439,1
建筑结构体系,彻上明造,1,0.002439,1
建筑结构体系,彻上露明造,1,0.002439,1
建筑结构体系,徽派建筑,1,0.002439,1
建筑结构体系,徽派木构架,1,0.002439,1
建筑结构体系,悬山垂花门,1,0.002439,1
建筑结构体系,悬山式,1,0.002439,1
建筑结构体系,悬山式屋顶,1,0.002439,1
建筑结构体系,悬索结构,1,0.002439,1
建筑结构体系,悬臂结构,1,0.002439,1
建筑结构体系,房廊,1,0.002439,1
建筑结构体系,承重墙体系,1,0.002439,1
建筑结构体系,折边拱,1,0.002439,1
建筑结构体系,护厝,1,0.002439,1
建筑结构体系,护城池,1,0.002439,1
建筑结构体系,抬梁式结构,1,0.002439,1
建筑结构体系,抱厦,1,0.002439,1
建筑结构体系,拱券式无梁结构,1,0.002439,1
建筑结构体系,拱券窑洞式,1,0.002439,1
建筑结构体系,拱形桥面,1,0.002439,1
建筑结构体系,拱桥结构,1,0.002439,1
建筑结构体系,拱洞桥,1,0.002439,1
建筑结构体系,插铁串联桥墩,1,0.002439,1
建筑结构体系,收分墙体,1,0.002439,1
建筑结构体系,敞肩拱,1,0.002439,1
建筑结构体系,斗拱,1,0.002439,1
建筑结构体系,斗拱木质结构,1,0.002439,1
建筑结构体系,斗门,1,0.002439,1
建筑结构体系,斜拉桥,1,0.002439,1
建筑结构体系,方围,1,0.002439,1
建筑结构体系,方形城制,1,0.002439,1
建筑结构体系,无梁式券洞,1,0.002439,1
建筑结构体系,无梁殿,1,0.002439,1
建筑结构体系,无梁结构,1,0.002439,1
建筑结构体系,无横向联系构造,1,0.002439,1
建筑结构体系,明五暗四六厢窑,1,0.002439,1
建筑结构体系,晋南民居风格,1,0.002439,1
建筑结构体系,曲尺形布局,1,0.002439,1
建筑结构体系,月梁,1,0.002439,1
建筑结构体系,望楼,1,0.002439,1
建筑结构体系,木制结构,1,0.002439,1
建筑结构体系,木构廊桥,1,0.002439,1
建筑结构体系,木构架体系,1,0.002439,1
建筑结构体系,木构桥梁,1,0.002439,1
建筑结构体系,木构梁架,1,0.002439,1
建筑结构体系,木构楼阁,1,0.002439,1
建筑结构体系,木柱结构,1,0.002439,1
建筑结构体系,木桩基础,1,0.002439,1
建筑结构体系,木石结构,1,0.002439,1
建筑结构体系,木阁门楼,1,0.002439,1
建筑结构体系,条石寨墙,1,0.002439,1
建筑结构体系,条石折边单拱桥,1,0.002439,1
建筑结构体系,条石砌筑,1,0.002439,1
建筑结构体系,来青阁,1,0.002439,1
建筑结构体系,枪眼望孔,1,0.002439,1
建筑结构体系,柱承重结构,1,0.002439,1
建筑结构体系,桁架梁桥,1,0.002439,1
建筑结构体系,框架结构,1,0.002439,1
建筑结构体系,桥上桥结构,1,0.002439,1
建筑结构体系,桥墩台,1,0.002439,1
建筑结构体系,桥墩结构,1,0.002439,1
建筑结构体系,桥头堡结构,1,0.002439,1
建筑结构体系,桥梁雏形,1,0.002439,1
建筑结构体系,梁式桥,1,0.002439,1
建筑结构体系,梁式闸桥,1,0.002439,1
建筑结构体系,梁架结构,1,0.002439,1
建筑结构体系,梁桥结构,1,0.002439,1
建筑结构体系,梭形迎水墩,1,0.002439,1
建筑结构体系,梯形城墙,1,0.002439,1
建筑结构体系,梯形断面城墙,1,0.002439,1
建筑结构体系,梯形桥墩,1,0.002439,1
建筑结构体系,森厦式,1,0.002439,1
建筑结构体系,椭圆形平面,1,0.002439,1
建筑结构体系,楼中有屋,1,0.002439,1
建筑结构体系,楼廊,1,0.002439,1
建筑结构体系,楼式,1,0.002439,1
建筑结构体系,楼房与寨墙结合,1,0.002439,1
建筑结构体系,楼榭亭台,1,0.002439,1
建筑结构体系,榫卯结构,1,0.002439,1
建筑结构体系,横向交错砌筑,1,0.002439,1
建筑结构体系,横屋,1,0.002439,1
建筑结构体系,横梁穿插,1,0.002439,1
建筑结构体系,横纵轴线布局,1,0.002439,1
建筑结构体系,歇山半亭,1,0.002439,1
建筑结构体系,歇山博脊挑角,1,0.002439,1
建筑结构体系,歇山式顶,1,0.002439,1
建筑结构体系,步廊木栏杆,1,0.002439,1
建筑结构体系,毛石混凝土桥墩,1,0.002439,1
建筑结构体系,民居建筑,1,0.002439,1
建筑结构体系,民居风格,1,0.002439,1
建筑结构体系,水门,1,0.002439,1
建筑结构体系,水陆城门,1,0.002439,1
建筑结构体系,汉式寺庙,1,0.002439,1
建筑结构体系,汉式衙署结构,1,0.002439,1
建筑结构体系,汉式金顶,1,0.002439,1
建筑结构体系,汉藏结合式,1,0.002439,1
建筑结构体系,江南私家园林结构,1,0.002439,1
建筑结构体系,浮梁结合结构,1,0.002439,1
建筑结构体系,混合式木构架,1,0.002439,1
建筑结构体系,清代仿明建筑,1,0.002439,1
建筑结构体系,清代式样,1,0.002439,1
建筑结构体系,清代木构架,1,0.002439,1
建筑结构体系,濠堑,1,0.002439,1
建筑结构体系,爬山廊,1,0.002439,1
建筑结构体系,片石垒砌桥墩,1,0.002439,1
建筑结构体系,牌坊,1,0.002439,1
建筑结构体系,环城马道,1,0.002439,1
建筑结构体系,环山围河,1,0.002439,1
建筑结构体系,环形炮楼,1,0.002439,1
建筑结构体系,瓮城防御体系,1,0.002439,1
建筑结构体系,用材规整,1,0.002439,1
建筑结构体系,画舫式,1,0.002439,1
建筑结构体系,盔顶,1,0.002439,1
建筑结构体系,瞭望孔,1,0.002439,1
建筑结构体系,矩形平面,1,0.002439,1
建筑结构体系,石伸臂梁式结构,1,0.002439,1
建筑结构体系,石墙贝玛草顶,1,0.002439,1
建筑结构体系,石墩木桥,1,0.002439,1
建筑结构体系,石墩木梁悬臂式廊桥,1,0.002439,1
建筑结构体系,石墩梁桥,1,0.002439,1
建筑结构体系,石墩石梁桥,1,0.002439,1
建筑结构体系,石室墓圹,1,0.002439,1
建筑结构体系,石拱木构,1,0.002439,1
建筑结构体系,石方楼,1,0.002439,1
建筑结构体系,石木混合结构,1,0.002439,1
建筑结构体系,石木结构,1,0.002439,1
建筑结构体系,石板平铺结构,1,0.002439,1
建筑结构体系,石板梁桥,1,0.002439,1
建筑结构体系,石构建筑,1,0.002439,1
建筑结构体系,石构架,1,0.002439,1
建筑结构体系,石桥,1,0.002439,1
建筑结构体系,石砌单孔拱桥,1,0.002439,1
建筑结构体系,石砌堤坝,1,0.002439,1
建筑结构体系,石砌拱,1,0.002439,1
建筑结构体系,石砌拱券结构,1,0.002439,1
建筑结构体系,石砌结构,1,0.002439,1
建筑结构体系,石质梁桥,1,0.002439,1
建筑结构体系,石路亭,1,0.002439,1
建筑结构体系,石雕斗拱,1,0.002439,1
建筑结构体系,砖券拱形,1,0.002439,1
建筑结构体系,砖台木架结构,1,0.002439,1
建筑结构体系,砖城,1,0.002439,1
建筑结构体系,砖城墙,1,0.002439,1
建筑结构体系,砖房结构,1,0.002439,1
建筑结构体系,砖拱桥,1,0.002439,1
建筑结构体系,砖木仿石结构,1,0.002439,1
建筑结构体系,砖木石结构,1,0.002439,1
建筑结构体系,砖瓦结构,1,0.002439,1
建筑结构体系,砖石城台,1,0.002439,1
建筑结构体系,砖石拱结构,1,0.002439,1
建筑结构体系,砖石照壁,1,0.002439,1
建筑结构体系,砖石高墙,1,0.002439,1
建筑结构体系,砖砌台基,1,0.002439,1
建筑结构体系,砖砌城台,1,0.002439,1
建筑结构体系,硬山屋顶,1,0.002439,1
建筑结构体系,硬山搁檩式,1,0.002439,1
建筑结构体系,祠堂建筑,1,0.002439,1
建筑结构体系,祠居合一,1,0.002439,1
建筑结构体系,穿堂式,1,0.002439,1
建筑结构体系,穿堂院落,1,0.002439,1
建筑结构体系,穿插梁,1,0.002439,1
建筑结构体系,穿斗式混合结构,1,0.002439,1
建筑结构体系,穿斗式结构,1,0.002439,1
建筑结构体系,穿斗抬梁混合式,1,0.002439,1
建筑结构体系,窑洞,1,0.002439,1
建筑结构体系,窑洞加前廊,1,0.002439,1
建筑结构体系,窑洞结构,1,0.002439,1
建筑结构体系,窑洞院落,1,0.002439,1
建筑结构体系,立柱承重结构,1,0.002439,1
建筑结构体系,竖井式四合院,1,0.002439,1
建筑结构体系,等腰三角形桥墩,1,0.002439,1
建筑结构体系,简支石梁,1,0.002439,1
建筑结构体系,简板布瓦顶,1,0.002439,1
建筑结构体系,红石砌筑,1,0.002439,1
建筑结构体系,纯木结构,1,0.002439,1
建筑结构体系,纵向单券并列,1,0.002439,1
建筑结构体系,纵向并列砌筑,1,0.002439,1
建筑结构体系,纵联分节并列砌置,1,0.002439,1
建筑结构体系,纵联分节并列结构,1,0.002439,1
建筑结构体系,纵联式券拱,1,0.002439,1
建筑结构体系,纵联式拱碹,1,0.002439,1
建筑结构体系,纵联砌筑,1,0.002439,1
建筑结构体系,组群式楼房,1,0.002439,1
建筑结构体系,结构简练,1,0.002439,1
建筑结构体系,结构轻巧,1,0.002439,1
建筑结构体系,翼楼结构,1,0.002439,1
建筑结构体系,联拱式石拱桥,1,0.002439,1
建筑结构体系,联拱石桥,1,0.002439,1
建筑结构体系,联拱结构,1,0.002439,1
建筑结构体系,腰檐平座,1,0.002439,1
建筑结构体系,腰铁加固,1,0.002439,1
建筑结构体系,自然洞穴改建,1,0.002439,1
建筑结构体系,船形墩,1,0.002439,1
建筑结构体系,花园,1,0.002439,1
建筑结构体系,草顶,1,0.002439,1
建筑结构体系,菱花格扇门窗,1,0.002439,1
建筑结构体系,落地式,1,0.002439,1
建筑结构体系,薄墩石拱桥,1,0.002439,1
建筑结构体系,薄墩薄拱,1,0.002439,1
建筑结构体系,藏式三层楼房,1,0.002439,1
建筑结构体系,藏式四合院,1,0.002439,1
建筑结构体系,藏式寺庙,1,0.002439,1
建筑结构体系,藏式建筑,1,0.002439,1
建筑结构体系,藏式木石结构,1,0.002439,1
建筑结构体系,藏式柱头支撑结构,1,0.002439,1
建筑结构体系,蜂窝城,1,0.002439,1
建筑结构体系,西宅东园,1,0.002439,1
建筑结构体系,角墩,1,0.002439,1
建筑结构体系,谯楼,1,0.002439,1
建筑结构体系,贯通式院落,1,0.002439,1
建筑结构体系,赣派民居,1,0.002439,1
建筑结构体系,走马堂楼,1,0.002439,1
建筑结构体系,跑马楼,1,0.002439,1
建筑结构体系,跑马道,1,0.002439,1
建筑结构体系,跨河城桥,1,0.002439,1
建筑结构体系,跨空枋,1,0.002439,1
建筑结构体系,轻巧灵活结构,1,0.002439,1
建筑结构体系,边台,1,0.002439,1
建筑结构体系,过街楼,1,0.002439,1
建筑结构体系,进深九间,1,0.002439,1
建筑结构体系,进深六椽,1,0.002439,1
建筑结构体系,连幢布局,1,0.002439,1
建筑结构体系,连拱结构,1,0.002439,1
建筑结构体系,迥栏转角,1,0.002439,1
建筑结构体系,迭梁穿斗式,1,0.002439,1
建筑结构体系,通天柱,1,0.002439,1
建筑结构体系,通柱做法,1,0.002439,1
建筑结构体系,通檐用三柱,1,0.002439,1
建筑结构体系,通高柱,1,0.002439,1
建筑结构体系,重力式墩台,1,0.002439,1
建筑结构体系,重楼连接,1,0.002439,1
建筑结构体系,重檐八角亭式,1,0.002439,1
建筑结构体系,重檐四落水,1,0.002439,1
建筑结构体系,重檐四面坡,1,0.002439,1
建筑结构体系,重檐庑殿顶,1,0.002439,1
建筑结构体系,重檐攒尖顶,1,0.002439,1
建筑结构体系,重檐楼阁,1,0.002439,1
建筑结构体系,重檐歇山式,1,0.002439,1
建筑结构体系,重檐盝顶,1,0.002439,1
建筑结构体系,重檐硬山,1,0.002439,1
建筑结构体系,重门楼,1,0.002439,1
建筑结构体系,金壞屋,1,0.002439,1
建筑结构体系,金柱,1,0.002439,1
建筑结构体系,金柱承重,1,0.002439,1
建筑结构体系,金柱支撑,1,0.002439,1
建筑结构体系,铁索桥,1,0.002439,1
建筑结构体系,铁网监视结构,1,0.002439,1
建筑结构体系,铁链承重体系,1,0.002439,1
建筑结构体系,银安殿制,1,0.002439,1
建筑结构体系,银铤状平面,1,0.002439,1
建筑结构体系,错缝砌筑,1,0.002439,1
建筑结构体系,长方体状楼体,1,0.002439,1
建筑结构体系,长方形平面,1,0.002439,1
建筑结构体系,长方形结构,1,0.002439,1
建筑结构体系,门楼,1,0.002439,1
建筑结构体系,防御性城墙,1,0.002439,1
建筑结构体系,防御设施,1,0.002439,1
建筑结构体系,防波堤,1,0.002439,1
建筑结构体系,防火墙,1,0.002439,1
建筑结构体系,阴阳瓦,1,0.002439,1
建筑结构体系,阶梯式结构,1,0.002439,1
建筑结构体系,附拱,1,0.002439,1
建筑结构体系,陡拱,1,0.002439,1
建筑结构体系,陡拱式,1,0.002439,1
建筑结构体系,院落式结构,1,0.002439,1
建筑结构体系,青石墙基,1,0.002439,1
建筑结构体系,青石砌筑,1,0.002439,1
建筑结构体系,青砖墙,1,0.002439,1
建筑结构体系,青砖瓦房,1,0.002439,1
建筑结构体系,青砖立柱,1,0.002439,1
建筑结构体系,须弥座,1,0.002439,1
建筑结构体系,须弥座台基,1,0.002439,1
建筑结构体系,风火墙,1,0.002439,1
建筑结构体系,飞椽,1,0.002439,1
建筑结构体系,飞檐翘角,1,0.002439,1
建筑结构体系,马号,1,0.002439,1
建筑结构体系,马头山墙,1,0.002439,1
建筑结构体系,马道,1,0.002439,1
建筑结构体系,高低齿状结构,1,0.002439,1
建筑结构体系,高台建筑,1,0.002439,1
建筑结构体系,高台楼阁式,1,0.002439,1
建筑结构体系,高墙厚壁,1,0.002439,1
建筑结构体系,高墙围合,1,0.002439,1
建筑结构体系,高层防御塔式结构,1,0.002439,1
建筑结构体系,鹅卵石垒砌桥墩,1,0.002439,1
建筑结构体系,黄土夯筑,1,0.002439,1
建筑结构体系,鼓楼,1,0.002439,1
营造技艺,T型枋构,1,0.002439,1
营造技艺,一丁一顺砌法,1,0.002439,1
营造技艺,一隔,1,0.002439,1
营造技艺,丁头栱,1,0.002439,1
营造技艺,三出五进砌法,1,0.002439,1
营造技艺,三合土包边,1,0.002439,1
营造技艺,三合土夯筑,1,0.002439,1
营造技艺,三山夹两池,1,0.002439,1
营造技艺,三彩如意斗拱,1,0.002439,1
营造技艺,三路分合,1,0.002439,1
营造技艺,三踩出单昂,1,0.002439,1
营造技艺,三踩单翘斗拱,1,0.002439,1
营造技艺,三重檐歇山式屋顶,1,0.002439,1
营造技艺,专家指导修复,1,0.002439,1
营造技艺,中式传统装饰,1,0.002439,1
营造技艺,中西合璧营造,1,0.002439,1
营造技艺,中西合璧装饰,1,0.002439,1
营造技艺,串楼建造,1,0.002439,1
营造技艺,临水布局,1,0.002439,1
营造技艺,之字形台阶,1,0.002439,1
营造技艺,九五之尊布局,1,0.002439,1
营造技艺,九踩斗拱,1,0.002439,1
营造技艺,九进厅堂营造,1,0.002439,1
营造技艺,乳钉纹饰,1,0.002439,1
营造技艺,云头挑梓,1,0.002439,1
营造技艺,云纹海水纹装饰,1,0.002439,1
营造技艺,五踩重昂,1,0.002439,1
营造技艺,五踩重昂斗拱,1,0.002439,1
营造技艺,五踩重翘,1,0.002439,1
营造技艺,五铺作双下昂,1,0.002439,1
营造技艺,井字形摞叠,1,0.002439,1
营造技艺,亭宇增建,1,0.002439,1
营造技艺,亭廊结合,1,0.002439,1
营造技艺,人字梁架,1,0.002439,1
营造技艺,人工开凿,1,0.002439,1
营造技艺,仓城合构,1,0.002439,1
营造技艺,仿古青砖墁道,1,0.002439,1
营造技艺,仿宁波道台衙门,1,0.002439,1
营造技艺,仿斗拱出挑,1,0.002439,1
营造技艺,仿木构作,1,0.002439,1
营造技艺,仿木牌楼式,1,0.002439,1
营造技艺,仿汴京营造法,1,0.002439,1
营造技艺,传统修复,1,0.002439,1
营造技艺,传统修复技艺,1,0.002439,1
营造技艺,传统匠作体系,1,0.002439,1
营造技艺,传统园林造景,1,0.002439,1
营造技艺,传统城池建造技艺,1,0.002439,1
营造技艺,传统官式营造,1,0.002439,1
营造技艺,传统工艺结合现代技术,1,0.002439,1
营造技艺,传统木构架技艺,1,0.002439,1
营造技艺,传统榫卯,1,0.002439,1
营造技艺,传统江南营造法,1,0.002439,1
营造技艺,传统湘南民居营造法,1,0.002439,1
营造技艺,传统砌筑技艺,1,0.002439,1
营造技艺,传统礼制营造,1,0.002439,1
营造技艺,传统维修技艺,1,0.002439,1
营造技艺,传统藏式木作,1,0.002439,1
营造技艺,传统藏式营造,1,0.002439,1
营造技艺,传统雕刻技艺,1,0.002439,1
营造技艺,侗家营造技艺,1,0.002439,1
营造技艺,侗族建桥技艺,1,0.002439,1
营造技艺,侗族桥梁营造技艺,1,0.002439,1
营造技艺,依势建桥,1,0.002439,1
营造技艺,依图复建,1,0.002439,1
营造技艺,依地势设计,1,0.002439,1
营造技艺,依山砌筑,1,0.002439,1
营造技艺,侧脚,1,0.002439,1
营造技艺,修缮开放展示,1,0.002439,1
营造技艺,修葺可考工艺,1,0.002439,1
营造技艺,假山造景,1,0.002439,1
营造技艺,偷心造插栱,1,0.002439,1
营造技艺,元代佛像画风,1,0.002439,1
营造技艺,八字斜撑结构,1,0.002439,1
营造技艺,六架椽屋,1,0.002439,1
营造技艺,六椽结构,1,0.002439,1
营造技艺,内部掏空改建,1,0.002439,1
营造技艺,几何图案雕刻,1,0.002439,1
营造技艺,凹槽嵌梁,1,0.002439,1
营造技艺,出昂瘦削尖曲,1,0.002439,1
营造技艺,出砖入石,1,0.002439,1
营造技艺,分层支撑,1,0.002439,1
营造技艺,分期扩建,1,0.002439,1
营造技艺,分水头,1,0.002439,1
营造技艺,分水尖,1,0.002439,1
营造技艺,分水尖工艺,1,0.002439,1
营造技艺,分水桥墩,1,0.002439,1
营造技艺,分水金刚雁翅,1,0.002439,1
营造技艺,分节并列砌筑,1,0.002439,1
营造技艺,分节并列砌筑法,1,0.002439,1
营造技艺,券拱技术,1,0.002439,1
营造技艺,券拱砌筑,1,0.002439,1
营造技艺,券拱门,1,0.002439,1
营造技艺,券洞,1,0.002439,1
营造技艺,券睑石,1,0.002439,1
营造技艺,券砌,1,0.002439,1
营造技艺,券门砌筑,1,0.002439,1
营造技艺,券门结构,1,0.002439,1
营造技艺,刻齐筒,1,0.002439,1
营造技艺,前出廊结构,1,0.002439,1
营造技艺,剔地阳文,1,0.002439,1
营造技艺,副墩架梁加固,1,0.002439,1
营造技艺,加固重修技艺,1,0.002439,1
营造技艺,加长伸臂梁,1,0.002439,1
营造技艺,动物纹样雕刻,1,0.002439,1
营造技艺,包砌砖石,1,0.002439,1
营造技艺,匾额制作,1,0.002439,1
营造技艺,十七连环拱,1,0.002439,1
营造技艺,十字拱,1,0.002439,1
营造技艺,半圆拱券,1,0.002439,1
营造技艺,半弧形遮阳华盖,1,0.002439,1
营造技艺,单悬臂迭梁式,1,0.002439,1
营造技艺,单昂单翘五踩斗栱,1,0.002439,1
营造技艺,单檐硬山顶,1,0.002439,1
营造技艺,单面坡,1,0.002439,1
营造技艺,南北融合风格,1,0.002439,1
营造技艺,南北风格融合,1,0.002439,1
营造技艺,南宋原貌保存,1,0.002439,1
营造技艺,南洋风格融合,1,0.002439,1
营造技艺,卵石砌筑,1,0.002439,1
营造技艺,卵石铺地,1,0.002439,1
营造技艺,卷云纹雕刻,1,0.002439,1
营造技艺,卷尖叶纹,1,0.002439,1
营造技艺,卷杀,1,0.002439,1
营造技艺,压石防风,1,0.002439,1
营造技艺,原工艺修缮,1,0.002439,1
营造技艺,原物保留修缮,1,0.002439,1
营造技艺,原貌整修,1,0.002439,1
营造技艺,双层木门安装,1,0.002439,1
营造技艺,双悬臂迭梁式,1,0.002439,1
营造技艺,双落翼式悬山顶,1,0.002439,1
营造技艺,叠山,1,0.002439,1
营造技艺,叠桥建造,1,0.002439,1
营造技艺,叠涩砌筑,1,0.002439,1
营造技艺,叠石,1,0.002439,1
营造技艺,叠石理水,1,0.002439,1
营造技艺,古代营造法式,1,0.002439,1
营造技艺,台明修复,1,0.002439,1
营造技艺,台阶内收砌筑,1,0.002439,1
营造技艺,合院布局营造,1,0.002439,1
营造技艺,合院营造,1,0.002439,1
营造技艺,吉祥纹样雕刻,1,0.002439,1
营造技艺,启闭式桥梁,1,0.002439,1
营造技艺,吸水兽雕刻,1,0.002439,1
营造技艺,咬铁连接,1,0.002439,1
营造技艺,唐卡装饰,1,0.002439,1
营造技艺,四合院营造,1,0.002439,1
营造技艺,四季假山,1,0.002439,1
营造技艺,四水归堂,1,0.002439,1
营造技艺,四铺作单抄计心造,1,0.002439,1
营造技艺,因势加建,1,0.002439,1
